recipient_row_id,donor_row_id,schedule,answer_pattern,recipient_reliability,donor_reliability,delta_a,recipient_z_bayes,donor_z_bayes,non_tie,layer,site,condition,baseline_margin,patched_margin,margin_change,design_sha256,reasoning,backend,base_reliability_regime,baseline_recipient_correct,patched_recipient_correct,baseline_counterfactual_correct,patched_counterfactual_correct,margin_change_toward_counterfactual,choice_changed,original_task_repaired,original_task_harmed
46c1717695988798e77a81c5,b5b899075c40e26199c9de22,9,YNN,1/20,19/20,-1.0,2.9444389791664407,-2.9444389791664403,True,31,final_prompt,reliability_interchange,-0.625,-0.625,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,-0.0,False,False,False
46c1717695988798e77a81c5,b5b899075c40e26199c9de22,9,YNN,1/20,19/20,-1.0,2.9444389791664407,-2.9444389791664403,True,29,final_prompt,reliability_interchange,-0.625,-0.625,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,-0.0,False,False,False
ff4818fcca8bc0f487931052,87607998be8bc6256b1ae940,9,NYY,1/20,19/20,1.0,-2.9444389791664407,2.9444389791664403,True,2,final_prompt,reliability_interchange,-0.5,-0.5,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,True,True,False,False,0.0,False,False,False
ff4818fcca8bc0f487931052,87607998be8bc6256b1ae940,9,NYY,1/20,19/20,1.0,-2.9444389791664407,2.9444389791664403,True,31,final_prompt,reliability_interchange,-0.5,-0.5,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,True,True,False,False,0.0,False,False,False
ff4818fcca8bc0f487931052,87607998be8bc6256b1ae940,9,NYY,1/20,19/20,1.0,-2.9444389791664407,2.9444389791664403,True,29,final_prompt,reliability_interchange,-0.5,-0.5,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,True,True,False,False,0.0,False,False,False
b5b899075c40e26199c9de22,46c1717695988798e77a81c5,9,YNN,19/20,1/20,-1.0,-2.9444389791664403,2.9444389791664407,True,2,final_prompt,reliability_interchange,-0.375,-0.5,-0.125,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,-0.125,False,False,False
b5b899075c40e26199c9de22,46c1717695988798e77a81c5,9,YNN,19/20,1/20,-1.0,-2.9444389791664403,2.9444389791664407,True,31,final_prompt,reliability_interchange,-0.375,-0.375,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,0.0,False,False,False
b5b899075c40e26199c9de22,46c1717695988798e77a81c5,9,YNN,19/20,1/20,-1.0,-2.9444389791664403,2.9444389791664407,True,29,final_prompt,reliability_interchange,-0.375,-0.375,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,0.0,False,False,False
87607998be8bc6256b1ae940,ff4818fcca8bc0f487931052,9,NYY,19/20,1/20,1.0,2.9444389791664403,-2.9444389791664407,True,2,final_prompt,reliability_interchange,-0.25,-0.375,-0.125,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,False,False,True,True,0.125,False,False,False
87607998be8bc6256b1ae940,ff4818fcca8bc0f487931052,9,NYY,19/20,1/20,1.0,2.9444389791664403,-2.9444389791664407,True,31,final_prompt,reliability_interchange,-0.25,-0.25,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,False,False,True,True,-0.0,False,False,False
87607998be8bc6256b1ae940,ff4818fcca8bc0f487931052,9,NYY,19/20,1/20,1.0,2.9444389791664403,-2.9444389791664407,True,29,final_prompt,reliability_interchange,-0.25,-0.25,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,False,False,True,True,-0.0,False,False,False
bd4819dc1fd49695c1337670,f0828a3da850c00d22305326,9,YNN,1/4,3/4,-1.0,1.0986122886681098,-1.0986122886681098,True,2,final_prompt,reliability_interchange,-0.625,-0.625,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,-0.0,False,False,False
bd4819dc1fd49695c1337670,f0828a3da850c00d22305326,9,YNN,1/4,3/4,-1.0,1.0986122886681098,-1.0986122886681098,True,31,final_prompt,reliability_interchange,-0.625,-0.625,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,-0.0,False,False,False
bd4819dc1fd49695c1337670,f0828a3da850c00d22305326,9,YNN,1/4,3/4,-1.0,1.0986122886681098,-1.0986122886681098,True,29,final_prompt,reliability_interchange,-0.625,-0.625,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,-0.0,False,False,False
82d94f8e589993df051e9150,f53994164e59c013c17e5201,9,NYY,1/4,3/4,1.0,-1.0986122886681098,1.0986122886681098,True,2,final_prompt,reliability_interchange,-0.5,-0.5,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,True,True,False,False,0.0,False,False,False
82d94f8e589993df051e9150,f53994164e59c013c17e5201,9,NYY,1/4,3/4,1.0,-1.0986122886681098,1.0986122886681098,True,31,final_prompt,reliability_interchange,-0.5,-0.5,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,True,True,False,False,0.0,False,False,False
82d94f8e589993df051e9150,f53994164e59c013c17e5201,9,NYY,1/4,3/4,1.0,-1.0986122886681098,1.0986122886681098,True,29,final_prompt,reliability_interchange,-0.5,-0.5,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,True,True,False,False,0.0,False,False,False
f0828a3da850c00d22305326,bd4819dc1fd49695c1337670,9,YNN,3/4,1/4,-1.0,-1.0986122886681098,1.0986122886681098,True,2,final_prompt,reliability_interchange,-0.375,-0.375,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,0.0,False,False,False
f0828a3da850c00d22305326,bd4819dc1fd49695c1337670,9,YNN,3/4,1/4,-1.0,-1.0986122886681098,1.0986122886681098,True,31,final_prompt,reliability_interchange,-0.375,-0.375,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,0.0,False,False,False
f0828a3da850c00d22305326,bd4819dc1fd49695c1337670,9,YNN,3/4,1/4,-1.0,-1.0986122886681098,1.0986122886681098,True,29,final_prompt,reliability_interchange,-0.375,-0.375,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,0.0,False,False,False
f53994164e59c013c17e5201,82d94f8e589993df051e9150,9,NYY,3/4,1/4,1.0,1.0986122886681098,-1.0986122886681098,True,2,final_prompt,reliability_interchange,-0.25,-0.25,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,False,False,True,True,-0.0,False,False,False
f53994164e59c013c17e5201,82d94f8e589993df051e9150,9,NYY,3/4,1/4,1.0,1.0986122886681098,-1.0986122886681098,True,31,final_prompt,reliability_interchange,-0.25,-0.25,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,False,False,True,True,-0.0,False,False,False
f53994164e59c013c17e5201,82d94f8e589993df051e9150,9,NYY,3/4,1/4,1.0,1.0986122886681098,-1.0986122886681098,True,29,final_prompt,reliability_interchange,-0.25,-0.375,-0.125,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,False,False,True,True,0.125,False,False,False
ffa92d4b520d5693fea72264,395d9dbeb85b03dee8b4b7e5,10,NYN,1/20,19/20,-1.0,2.9444389791664407,-2.9444389791664403,True,2,final_prompt,reliability_interchange,-0.625,-0.625,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,-0.0,False,False,False
ffa92d4b520d5693fea72264,395d9dbeb85b03dee8b4b7e5,10,NYN,1/20,19/20,-1.0,2.9444389791664407,-2.9444389791664403,True,31,final_prompt,reliability_interchange,-0.625,-0.625,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,-0.0,False,False,False
ffa92d4b520d5693fea72264,395d9dbeb85b03dee8b4b7e5,10,NYN,1/20,19/20,-1.0,2.9444389791664407,-2.9444389791664403,True,29,final_prompt,reliability_interchange,-0.625,-0.625,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,-0.0,False,False,False
1faf73f810f9452c7f3ebab9,b3453ff95e5944a745b684d7,10,YNY,1/20,19/20,1.0,-2.9444389791664407,2.9444389791664403,True,2,final_prompt,reliability_interchange,-0.5,-0.5,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,True,True,False,False,0.0,False,False,False
1faf73f810f9452c7f3ebab9,b3453ff95e5944a745b684d7,10,YNY,1/20,19/20,1.0,-2.9444389791664407,2.9444389791664403,True,31,final_prompt,reliability_interchange,-0.5,-0.5,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,True,True,False,False,0.0,False,False,False
1faf73f810f9452c7f3ebab9,b3453ff95e5944a745b684d7,10,YNY,1/20,19/20,1.0,-2.9444389791664407,2.9444389791664403,True,29,final_prompt,reliability_interchange,-0.5,-0.5,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,True,True,False,False,0.0,False,False,False
395d9dbeb85b03dee8b4b7e5,ffa92d4b520d5693fea72264,10,NYN,19/20,1/20,-1.0,-2.9444389791664403,2.9444389791664407,True,2,final_prompt,reliability_interchange,-0.375,-0.5,-0.125,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,-0.125,False,False,False
395d9dbeb85b03dee8b4b7e5,ffa92d4b520d5693fea72264,10,NYN,19/20,1/20,-1.0,-2.9444389791664403,2.9444389791664407,True,31,final_prompt,reliability_interchange,-0.375,-0.375,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,0.0,False,False,False
395d9dbeb85b03dee8b4b7e5,ffa92d4b520d5693fea72264,10,NYN,19/20,1/20,-1.0,-2.9444389791664403,2.9444389791664407,True,29,final_prompt,reliability_interchange,-0.375,-0.375,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,0.0,False,False,False
b3453ff95e5944a745b684d7,1faf73f810f9452c7f3ebab9,10,YNY,19/20,1/20,1.0,2.9444389791664403,-2.9444389791664407,True,2,final_prompt,reliability_interchange,0.0,0.0,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,False,False,False,False,-0.0,False,False,False
b3453ff95e5944a745b684d7,1faf73f810f9452c7f3ebab9,10,YNY,19/20,1/20,1.0,2.9444389791664403,-2.9444389791664407,True,31,final_prompt,reliability_interchange,0.0,0.0,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,False,False,False,False,-0.0,False,False,False
b3453ff95e5944a745b684d7,1faf73f810f9452c7f3ebab9,10,YNY,19/20,1/20,1.0,2.9444389791664403,-2.9444389791664407,True,29,final_prompt,reliability_interchange,0.0,0.0,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,False,False,False,False,-0.0,False,False,False
50c1b8998cd9118f8dafbbfd,bce11dabd96f5255dd37d5d4,10,NYN,1/4,3/4,-1.0,1.0986122886681098,-1.0986122886681098,True,2,final_prompt,reliability_interchange,-0.5,-0.5,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,-0.0,False,False,False
50c1b8998cd9118f8dafbbfd,bce11dabd96f5255dd37d5d4,10,NYN,1/4,3/4,-1.0,1.0986122886681098,-1.0986122886681098,True,31,final_prompt,reliability_interchange,-0.5,-0.5,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,-0.0,False,False,False
50c1b8998cd9118f8dafbbfd,bce11dabd96f5255dd37d5d4,10,NYN,1/4,3/4,-1.0,1.0986122886681098,-1.0986122886681098,True,29,final_prompt,reliability_interchange,-0.5,-0.5,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,False,False,True,True,-0.0,False,False,False
5bbc861735e1ae16871f6eda,4a35d07fe15268ca81a94804,10,YNY,1/4,3/4,1.0,-1.0986122886681098,1.0986122886681098,True,2,final_prompt,reliability_interchange,-0.375,-0.375,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,True,True,False,False,0.0,False,False,False
5bbc861735e1ae16871f6eda,4a35d07fe15268ca81a94804,10,YNY,1/4,3/4,1.0,-1.0986122886681098,1.0986122886681098,True,31,final_prompt,reliability_interchange,-0.375,-0.375,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,True,True,False,False,0.0,False,False,False
5bbc861735e1ae16871f6eda,4a35d07fe15268ca81a94804,10,YNY,1/4,3/4,1.0,-1.0986122886681098,1.0986122886681098,True,29,final_prompt,reliability_interchange,-0.375,-0.375,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,low,True,True,False,False,0.0,False,False,False
bce11dabd96f5255dd37d5d4,50c1b8998cd9118f8dafbbfd,10,NYN,3/4,1/4,-1.0,-1.0986122886681098,1.0986122886681098,True,2,final_prompt,reliability_interchange,-0.375,-0.375,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,0.0,False,False,False
bce11dabd96f5255dd37d5d4,50c1b8998cd9118f8dafbbfd,10,NYN,3/4,1/4,-1.0,-1.0986122886681098,1.0986122886681098,True,31,final_prompt,reliability_interchange,-0.375,-0.375,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,0.0,False,False,False
bce11dabd96f5255dd37d5d4,50c1b8998cd9118f8dafbbfd,10,NYN,3/4,1/4,-1.0,-1.0986122886681098,1.0986122886681098,True,29,final_prompt,reliability_interchange,-0.375,-0.375,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,True,True,False,False,0.0,False,False,False
4a35d07fe15268ca81a94804,5bbc861735e1ae16871f6eda,10,YNY,3/4,1/4,1.0,1.0986122886681098,-1.0986122886681098,True,2,final_prompt,reliability_interchange,0.0,0.0,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,False,False,False,False,-0.0,False,False,False
4a35d07fe15268ca81a94804,5bbc861735e1ae16871f6eda,10,YNY,3/4,1/4,1.0,1.0986122886681098,-1.0986122886681098,True,31,final_prompt,reliability_interchange,0.0,0.0,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,False,False,False,False,-0.0,False,False,False
4a35d07fe15268ca81a94804,5bbc861735e1ae16871f6eda,10,YNY,3/4,1/4,1.0,1.0986122886681098,-1.0986122886681098,True,29,final_prompt,reliability_interchange,0.0,0.0,0.0,a36b8af3588263449b49626227600d75a3aaa8b1ac4a47b8e5eebf3a9a895848,False,native_bf16_gpu_with_cpu_weight_offload,high,False,False,False,False,-0.0,False,False,False
