row_id,schedule,split,reliability,reliability_exact,delta_a,z_bayes,z_heuristic,margin,emitted_choice,emitted_correct,non_tie,logit_choice,logit_correct,emitted_logit_disagree
84963320a43ae74b70bf0f3b,42,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-0.625,C2,False,True,C2,False,False
6406d007d95fbc9deecfda72,42,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,-0.625,C2,True,True,C2,True,False
ee69e182da8ee566434bcaa1,42,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,-0.25,C2,True,True,C2,True,False
a376530cbe6e2826faac8437,42,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-0.75,C2,False,True,C2,False,False
c7a1579ed3c1990460e751fa,42,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-0.5,C2,False,True,C2,False,False
c5d67bb26206dbed486b3901,42,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,-0.25,C2,True,True,C2,True,False
f3ca790e7f33b00fa1d83a9d,42,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,0.25,C1,False,True,C1,False,False
13ad8b66a82020bdb5d3fe63,43,train,0.45,9/20,0.0,-0.0,0.0,-1.125,C2,,False,C2,False,False
9d55d8dc1e03336a07870703,43,train,0.45,9/20,-2.0,0.4013413909243022,-0.4013413909243022,-0.875,C2,False,True,C2,False,False
d836f55cc9d1817ff3ab488d,43,train,0.45,9/20,0.0,-0.0,0.0,-0.75,C2,,False,C2,False,False
72017f80c2c6760a683ea524,43,train,0.45,9/20,-2.0,0.4013413909243022,-0.4013413909243022,-0.5,C2,False,True,C2,False,False
980ac5a72fcd95351ba3aeca,43,train,0.45,9/20,2.0,-0.4013413909243022,0.4013413909243022,0.0,C1,False,True,TIE,False,True
48411947fdfcf32b21dfbb0f,43,train,0.45,9/20,0.0,-0.0,0.0,0.0,C1,,False,TIE,False,True
34a7d9345722f463ac5a746d,43,train,0.45,9/20,2.0,-0.4013413909243022,0.4013413909243022,0.125,C1,False,True,C1,False,False
74bb2df365264486b6fcd0ca,43,train,0.45,9/20,0.0,-0.0,0.0,0.5,C1,,False,C1,False,False
85d7ca2398e85327655ee83a,44,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-1.375,C2,False,True,C2,False,False
1123f6d69e0896ab4bccdfdc,44,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-0.875,C2,False,True,C2,False,False
6008dc628e6e4b9c4481fbfe,44,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-1.125,C2,False,True,C2,False,False
de5d1854e0aa4c86fafb9fc2,44,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-0.375,C2,False,True,C2,False,False
a7db167ccb3ad74468c236cf,44,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,0.0,C1,False,True,TIE,False,True
2722cb8aadd0177d66bb937b,44,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,0.125,C1,False,True,C1,False,False
4944cf6dd0ed1d32ac46b301,44,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,0.125,C1,False,True,C1,False,False
75efe74ce45442f0c1b70f0d,44,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,0.75,C1,False,True,C1,False,False
111634cb6b42c37644c1f7bf,45,train,0.45,9/20,0.0,-0.0,0.0,-1.0,C2,,False,C2,False,False
1e9db39aec17ee84c9c101c4,45,train,0.45,9/20,0.0,-0.0,0.0,-0.875,C2,,False,C2,False,False
9932c0403b9827d4fc2def3c,45,train,0.45,9/20,0.0,-0.0,0.0,-0.875,C2,,False,C2,False,False
3eb48aae833b1dea73a2ef59,45,train,0.45,9/20,0.0,-0.0,0.0,-0.625,C2,,False,C2,False,False
b434ed7290edc5caa4a89c06,45,train,0.45,9/20,0.0,-0.0,0.0,-0.625,C2,,False,C2,False,False
9d57eedfa84e733a77f8ef84,45,train,0.45,9/20,0.0,-0.0,0.0,-0.5,C2,,False,C2,False,False
8539752ac2e5932e80c634c5,45,train,0.45,9/20,0.0,-0.0,0.0,-0.375,C2,,False,C2,False,False
1965f77268b17a872407dfb1,45,train,0.45,9/20,0.0,-0.0,0.0,0.0,C1,,False,TIE,False,True
51a8180e9417dd062cc259ec,46,train,0.45,9/20,-2.0,0.4013413909243022,-0.4013413909243022,-1.625,C2,False,True,C2,False,False
55e724562394fcdf3dd82542,46,train,0.45,9/20,-2.0,0.4013413909243022,-0.4013413909243022,-1.25,C2,False,True,C2,False,False
d5ba1f0dbe6d1b4d9f772e5a,46,train,0.45,9/20,0.0,-0.0,0.0,-0.875,C2,,False,C2,False,False
12a56e6e0dd9c0fa0f410dbb,46,train,0.45,9/20,0.0,-0.0,0.0,-0.5,C2,,False,C2,False,False
0810f32304c44e10e86957de,46,train,0.45,9/20,0.0,-0.0,0.0,-0.25,C2,,False,C2,False,False
c71485d0d0f2220ac6b88d77,46,train,0.45,9/20,0.0,-0.0,0.0,0.0,C1,,False,TIE,False,True
d5d2d72396d3f1f3ae70c9f4,46,train,0.45,9/20,2.0,-0.4013413909243022,0.4013413909243022,0.375,C1,False,True,C1,False,False
8a75ada07bc8c3ce2d5dd82b,46,train,0.45,9/20,2.0,-0.4013413909243022,0.4013413909243022,1.0,C1,False,True,C1,False,False
878c4f3157d1ab2ece04c179,47,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,-0.25,C2,True,True,C2,True,False
9583dc9ce549c05d7b6c9659,47,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,-0.5,C2,True,True,C2,True,False
d4a3be35213e382de76bcd3c,47,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-0.75,C2,False,True,C2,False,False
a90b00e2de641c304ac2271a,47,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-0.625,C2,False,True,C2,False,False
331d4c12188bb4a0dba0bfa9,47,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,-0.125,C2,True,True,C2,True,False
6bd406fc8319a7745b402fe6,47,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,-0.5,C2,True,True,C2,True,False
941975a15b00f7fe9f9a2166,47,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-0.875,C2,False,True,C2,False,False
b1158e8ee5698b72e4cb9a0b,47,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-0.375,C2,False,True,C2,False,False
1becfcb21b0d167a439ee2d2,48,train,0.45,9/20,0.0,-0.0,0.0,-0.5,C2,,False,C2,False,False
8e752ba9a7448738ae39cb2f,48,train,0.45,9/20,0.0,-0.0,0.0,-0.25,C2,,False,C2,False,False
be065d62408269efe37ec2fe,48,train,0.45,9/20,-2.0,0.4013413909243022,-0.4013413909243022,-1.125,C2,False,True,C2,False,False
ef4d02ea46c5a312668e0688,48,train,0.45,9/20,-2.0,0.4013413909243022,-0.4013413909243022,-0.125,C2,False,True,C2,False,False
f15c1dd122d1388765e84a58,48,train,0.45,9/20,2.0,-0.4013413909243022,0.4013413909243022,0.125,C1,False,True,C1,False,False
12b2a1a98fc5ac69cfbdb633,48,train,0.45,9/20,2.0,-0.4013413909243022,0.4013413909243022,0.0,C1,False,True,TIE,False,True
852dc0eaa7acbb7437c2dfc9,48,train,0.45,9/20,0.0,-0.0,0.0,-0.625,C2,,False,C2,False,False
22972857125f68975090ba08,48,train,0.45,9/20,0.0,-0.0,0.0,0.5,C1,,False,C1,False,False
e3c2661cf29af02622b4ebcb,49,train,0.45,9/20,0.0,-0.0,0.0,-1.25,C2,,False,C2,False,False
02839bde118dfeb6ee8f8e3c,49,train,0.45,9/20,0.0,-0.0,0.0,-1.125,C2,,False,C2,False,False
f8ec074c1da5438368de9e1c,49,train,0.45,9/20,-2.0,0.4013413909243022,-0.4013413909243022,-1.25,C2,False,True,C2,False,False
bfe27586d8f9618dbadba72e,49,train,0.45,9/20,-2.0,0.4013413909243022,-0.4013413909243022,-0.75,C2,False,True,C2,False,False
f1f0e071f81b1c2cee70d238,49,train,0.45,9/20,2.0,-0.4013413909243022,0.4013413909243022,-0.125,C2,True,True,C2,True,False
e520eae739ce1ee9de2834b5,49,train,0.45,9/20,2.0,-0.4013413909243022,0.4013413909243022,-0.25,C2,True,True,C2,True,False
fbd61feb91ea5e97e5157bfb,49,train,0.45,9/20,0.0,-0.0,0.0,-0.25,C2,,False,C2,False,False
e4a64b4b97edf391ff7f6808,49,train,0.45,9/20,0.0,-0.0,0.0,0.125,C1,,False,C1,False,False
4abe335441e9be48b6a99dc2,50,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,0.375,C1,False,True,C1,False,False
8a64b903a937b67a58e213c4,50,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,0.125,C1,True,True,C1,True,False
748c3d3b6879f2416175a386,50,train,0.45,9/20,3.0,-0.6020120863864533,0.6020120863864533,1.125,C1,False,True,C1,False,False
c83803ea0674934c3487cda3,50,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,0.125,C1,False,True,C1,False,False
f2514d486f9758a4e6a720d1,50,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-1.25,C2,False,True,C2,False,False
f368b48badf94deac453af54,50,train,0.45,9/20,-3.0,0.6020120863864533,-0.6020120863864533,-0.875,C2,False,True,C2,False,False
eab1a4e2fda1ae1e3c4d0c4e,50,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,0.5,C1,False,True,C1,False,False
902ba421b29046d01372669d,50,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,0.5,C1,True,True,C1,True,False
f6b725cb2313f1f8257fa560,51,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-0.5,C2,False,True,C2,False,False
b78999368e1be10bc929de8b,51,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,-0.375,C2,True,True,C2,True,False
880183c1bf44c9c2abd4972b,51,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,-0.25,C2,True,True,C2,True,False
61a0dd4025219a9a16ab8e48,51,train,0.45,9/20,3.0,-0.6020120863864533,0.6020120863864533,-0.125,C2,True,True,C2,True,False
1f9c208ce975376746ad008b,51,train,0.45,9/20,-3.0,0.6020120863864533,-0.6020120863864533,-1.25,C2,False,True,C2,False,False
497905f0bcfd43c059909165,51,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-0.625,C2,False,True,C2,False,False
4dacb7c177d4715fc50d4ec9,51,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-0.625,C2,False,True,C2,False,False
b4afb532fd032c1d3c805d6c,51,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,0.0,C2,True,True,TIE,False,True
7f6a0a061fa4b21723f62047,52,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-1.125,C2,False,True,C2,False,False
f83266c1be31aaa01e70c8df,52,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,-0.75,C2,True,True,C2,True,False
e39c055fbf5a27f453e0f3ed,52,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-1.0,C2,False,True,C2,False,False
cf87f0185d9430cc830a65c9,52,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,-0.625,C2,True,True,C2,True,False
177bb14f8ad9a7e5a69cc51c,52,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-0.875,C2,False,True,C2,False,False
447c44021619b7de932307d4,52,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,-0.5,C2,True,True,C2,True,False
d9b2182937b5fa198e8f4acf,52,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-0.875,C2,False,True,C2,False,False
037714213c682a049c245c2c,52,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,-0.125,C2,True,True,C2,True,False
31f7ceab4cd1c04017731cf7,53,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,-0.875,C2,True,True,C2,True,False
b726179e683e0ec405394e59,53,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-1.0,C2,False,True,C2,False,False
8a11815505d8724ce5a838f3,53,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,-0.625,C2,True,True,C2,True,False
6d275e61577cc2f0f555e7c0,53,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-0.75,C2,False,True,C2,False,False
292e3cedc49f45d4957c5e87,53,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,-0.625,C2,True,True,C2,True,False
421c4a1f0f5bdff8e36cd07b,53,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-0.75,C2,False,True,C2,False,False
7f6f0b1224192fa4a553e3d2,53,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,-0.5,C2,True,True,C2,True,False
a5824fcd33abdf3a53e8db3e,53,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-0.875,C2,False,True,C2,False,False
c2d56a6cf83844d96eca6d0c,54,train,0.45,9/20,2.0,-0.4013413909243022,0.4013413909243022,-0.25,C2,True,True,C2,True,False
89c6a89290bf3081874298dc,54,train,0.45,9/20,2.0,-0.4013413909243022,0.4013413909243022,-0.375,C2,True,True,C2,True,False
af064b6d9df10f28327ab06b,54,train,0.45,9/20,0.0,-0.0,0.0,-1.0,C2,,False,C2,False,False
fbb9c646f04bb524b7de0958,54,train,0.45,9/20,0.0,-0.0,0.0,-0.875,C2,,False,C2,False,False
e5087ea39e21bde4c29d14d6,54,train,0.45,9/20,0.0,-0.0,0.0,-1.0,C2,,False,C2,False,False
565b041e5cb4acdff0d88188,54,train,0.45,9/20,0.0,-0.0,0.0,-1.125,C2,,False,C2,False,False
ea3c1678327cebd294293f22,54,train,0.45,9/20,-2.0,0.4013413909243022,-0.4013413909243022,-1.625,C2,False,True,C2,False,False
72d1b0c0abbd9b41ac4e84fa,54,train,0.45,9/20,-2.0,0.4013413909243022,-0.4013413909243022,-1.625,C2,False,True,C2,False,False
9054e3d5e873d3b9b54f977c,55,train,0.45,9/20,2.0,-0.4013413909243022,0.4013413909243022,0.375,C1,False,True,C1,False,False
0c2a77cc7c958043354f2c4f,55,train,0.45,9/20,0.0,-0.0,0.0,0.125,C1,,False,C1,False,False
8c0088de6b3a55550759dc08,55,train,0.45,9/20,2.0,-0.4013413909243022,0.4013413909243022,0.25,C1,False,True,C1,False,False
56a8a617eee4e4e09eab09f9,55,train,0.45,9/20,0.0,-0.0,0.0,-0.125,C2,,False,C2,False,False
8eb39c397fffdb3e483fb127,55,train,0.45,9/20,0.0,-0.0,0.0,-0.5,C2,,False,C2,False,False
288a6df3239e8119a4232a6b,55,train,0.45,9/20,-2.0,0.4013413909243022,-0.4013413909243022,-0.625,C2,False,True,C2,False,False
e10de14ddcddb63ff69d558f,55,train,0.45,9/20,0.0,-0.0,0.0,-0.625,C2,,False,C2,False,False
5dbabe9f2d0485066ec2d519,55,train,0.45,9/20,-2.0,0.4013413909243022,-0.4013413909243022,-0.5,C2,False,True,C2,False,False
51d13d3a7a269b6b54450cc9,56,train,0.45,9/20,2.0,-0.4013413909243022,0.4013413909243022,-0.375,C2,True,True,C2,True,False
784e7ab641431261bff3a6b0,56,train,0.45,9/20,0.0,-0.0,0.0,-0.75,C2,,False,C2,False,False
0b1ef700161be6149e3e96be,56,train,0.45,9/20,0.0,-0.0,0.0,-1.0,C2,,False,C2,False,False
b3f3c62976371c6aa9709aa3,56,train,0.45,9/20,-2.0,0.4013413909243022,-0.4013413909243022,-0.875,C2,False,True,C2,False,False
cb238ec18bfccdd7763f8cf3,56,train,0.45,9/20,2.0,-0.4013413909243022,0.4013413909243022,-0.5,C2,True,True,C2,True,False
552af0b39fb3132309d17cde,56,train,0.45,9/20,0.0,-0.0,0.0,-0.875,C2,,False,C2,False,False
e0535558a9c32e89684ccbbe,56,train,0.45,9/20,0.0,-0.0,0.0,-1.25,C2,,False,C2,False,False
6de7b1885df2eb46bbe3c0d2,56,train,0.45,9/20,-2.0,0.4013413909243022,-0.4013413909243022,-1.25,C2,False,True,C2,False,False
777d0c25cc2767b5380e361a,57,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-1.375,C2,False,True,C2,False,False
6730098b2b8cd21c9d495475,57,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-1.125,C2,False,True,C2,False,False
299db934b6332cb913762bd2,57,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-1.25,C2,False,True,C2,False,False
edf4097f3c129afd2fa1dfbf,57,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-0.625,C2,False,True,C2,False,False
790d4256567cecea46b4c542,57,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,-0.375,C2,True,True,C2,True,False
18d093a56755a404683d4488,57,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,-0.375,C2,True,True,C2,True,False
2be2a7e64379ab0c797ffc2b,57,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,-0.375,C2,True,True,C2,True,False
ff9527d05de0653c899efeda,57,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,0.25,C1,False,True,C1,False,False
0293a82047db6a0b985d44e7,58,train,0.45,9/20,-2.0,0.4013413909243022,-0.4013413909243022,-1.75,C2,False,True,C2,False,False
ca02e05ad2c33b7fae6713e2,58,train,0.45,9/20,-2.0,0.4013413909243022,-0.4013413909243022,-1.375,C2,False,True,C2,False,False
299622c578fbc2f6b82f5a79,58,train,0.45,9/20,0.0,-0.0,0.0,-1.0,C2,,False,C2,False,False
e506927ec1e6974fb49ec07b,58,train,0.45,9/20,0.0,-0.0,0.0,-0.625,C2,,False,C2,False,False
f4f516280a730c774b348fba,58,train,0.45,9/20,0.0,-0.0,0.0,-0.75,C2,,False,C2,False,False
4d5e97fdbc78b30aab3b2c7c,58,train,0.45,9/20,0.0,-0.0,0.0,-0.5,C2,,False,C2,False,False
d98d1d2ce3eef096e0cfdf30,58,train,0.45,9/20,2.0,-0.4013413909243022,0.4013413909243022,-0.125,C2,True,True,C2,True,False
85149a5edcaf7ce7a1c6c8d3,58,train,0.45,9/20,2.0,-0.4013413909243022,0.4013413909243022,0.5,C1,False,True,C1,False,False
a38f28fd32ea58bea23a9582,59,train,0.45,9/20,0.0,-0.0,0.0,-1.375,C2,,False,C2,False,False
ec7bdc387a3500a9fa6a8af8,59,train,0.45,9/20,-2.0,0.4013413909243022,-0.4013413909243022,-1.25,C2,False,True,C2,False,False
71874102369e44a22fb61d2c,59,train,0.45,9/20,0.0,-0.0,0.0,-1.0,C2,,False,C2,False,False
e8581f777c64790ff6c6f8d8,59,train,0.45,9/20,-2.0,0.4013413909243022,-0.4013413909243022,-1.0,C2,False,True,C2,False,False
b1df9a37706ccff2489a05bc,59,train,0.45,9/20,2.0,-0.4013413909243022,0.4013413909243022,-0.125,C2,True,True,C2,True,False
8a8024d28492d0f8431252a0,59,train,0.45,9/20,0.0,-0.0,0.0,-0.375,C2,,False,C2,False,False
163ee7cc67076c2b4c0527e5,59,train,0.45,9/20,2.0,-0.4013413909243022,0.4013413909243022,0.0,C1,False,True,TIE,False,True
90f62e41b3fb72457d6f7d10,59,train,0.45,9/20,0.0,-0.0,0.0,0.25,C1,,False,C1,False,False
e895ec4f5b57762c51756d26,60,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-0.875,C2,False,True,C2,False,False
ec4961a715731e9a91905dc0,60,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-0.5,C2,False,True,C2,False,False
1a3fc0b25c4712dcb12dde08,60,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,-0.375,C2,True,True,C2,True,False
e0945bb9f05a2c407dac7459,60,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,0.0,C1,False,True,TIE,False,True
bfe2974f34e636dd421c93a6,60,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-0.375,C2,False,True,C2,False,False
897fce3746182c354a25d5cd,60,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,0.25,C1,True,True,C1,True,False
537d6fc7a5465d125e47e877,60,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,0.5,C1,False,True,C1,False,False
3510f7c1edba8922df775bb4,60,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,1.0,C1,False,True,C1,False,False
288c17718c3811ecb714502f,61,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,-0.5,C2,True,True,C2,True,False
c0078c74bce3a94bb1a288f7,61,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-0.625,C2,False,True,C2,False,False
d87d948d08cd61e6053f8509,61,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,-0.5,C2,True,True,C2,True,False
93a68c3d54357f09cec211c2,61,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-0.75,C2,False,True,C2,False,False
cc654fc86ba3ae19f1de7203,61,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,-0.25,C2,True,True,C2,True,False
0fb3274223b5ff85d43f1583,61,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-0.625,C2,False,True,C2,False,False
25f9e317baee6170d173d2f4,61,train,0.45,9/20,1.0,-0.2006706954621511,0.2006706954621511,-0.375,C2,True,True,C2,True,False
b7c3f9b00df5fa14f3e9271d,61,train,0.45,9/20,-1.0,0.2006706954621511,-0.2006706954621511,-0.375,C2,False,True,C2,False,False
564d55b9f7e1f224da971bc8,62,train,0.45,9/20,-2.0,0.4013413909243022,-0.4013413909243022,-1.0,C2,False,True,C2,False,False
108827c424411613b49a4af1,62,train,0.45,9/20,0.0,-0.0,0.0,-0.25,C2,,False,C2,False,False
5608a42eb212013dd6831b86,62,train,0.45,9/20,0.0,-0.0,0.0,-0.125,C2,,False,C2,False,False
244e540fe717ac856613073e,62,train,0.45,9/20,2.0,-0.4013413909243022,0.4013413909243022,0.375,C1,False,True,C1,False,False
e5b7504256e1ac0f77507fde,62,train,0.45,9/20,-2.0,0.4013413909243022,-0.4013413909243022,0.125,C1,True,True,C1,True,False
209365ebcb657065d9d72986,62,train,0.45,9/20,0.0,-0.0,0.0,0.625,C1,,False,C1,False,False
22a24506399dfaa939d43f3d,62,train,0.45,9/20,0.0,-0.0,0.0,0.75,C1,,False,C1,False,False
3bf4512471e994af93965f66,62,train,0.45,9/20,2.0,-0.4013413909243022,0.4013413909243022,1.5,C1,False,True,C1,False,False
ec963cf835cad1b8d6d03aee,63,train,0.45,9/20,0.0,-0.0,0.0,-0.75,C2,,False,C2,False,False
74bd0fa5e686391c96996069,63,train,0.45,9/20,-2.0,0.4013413909243022,-0.4013413909243022,-0.75,C2,False,True,C2,False,False
3424e0c1038eae349f62be29,63,train,0.45,9/20,2.0,-0.4013413909243022,0.4013413909243022,-0.625,C2,True,True,C2,True,False
0fb9483d2c045742c8692977,63,train,0.45,9/20,0.0,-0.0,0.0,-0.875,C2,,False,C2,False,False
f4ccda52dd399b863eab8edf,63,train,0.45,9/20,0.0,-0.0,0.0,-0.625,C2,,False,C2,False,False
f258f493a90965b8debe13c1,63,train,0.45,9/20,-2.0,0.4013413909243022,-0.4013413909243022,-0.5,C2,False,True,C2,False,False
9bae97e54598ae2b0e799a44,63,train,0.45,9/20,2.0,-0.4013413909243022,0.4013413909243022,-0.375,C2,True,True,C2,True,False
e742be32c2c371fbc5c9428b,63,train,0.45,9/20,0.0,-0.0,0.0,-0.25,C2,,False,C2,False,False
d812671d8d7cbca676475279,0,test,0.55,11/20,2.0,0.4013413909243025,0.4013413909243025,0.125,C1,True,True,C1,True,False
75ffeb385531b29d1f08c68c,0,test,0.55,11/20,0.0,0.0,0.0,-0.125,C2,,False,C2,False,False
290c3884e585fb8e34bb52d8,0,test,0.55,11/20,2.0,0.4013413909243025,0.4013413909243025,0.0,C1,True,True,TIE,False,True
982555622e1f52c34339f6e8,0,test,0.55,11/20,0.0,0.0,0.0,-0.75,C2,,False,C2,False,False
33c95bbd9f14100eace7a4ac,0,test,0.55,11/20,0.0,0.0,0.0,-1.25,C2,,False,C2,False,False
422f3cd77135444eb7c82dd5,0,test,0.55,11/20,-2.0,-0.4013413909243025,-0.4013413909243025,-1.0,C2,True,True,C2,True,False
4a10d32247defbd7abc9521a,0,test,0.55,11/20,0.0,0.0,0.0,-1.25,C2,,False,C2,False,False
cd67202ce3ee946a4a4b171f,0,test,0.55,11/20,-2.0,-0.4013413909243025,-0.4013413909243025,-1.625,C2,True,True,C2,True,False
f4ea7f2f7f0d331f6f365fd4,1,test,0.55,11/20,1.0,0.20067069546215124,0.20067069546215124,0.25,C1,True,True,C1,True,False
8e3fd7830effcab025d73ec2,1,test,0.55,11/20,1.0,0.20067069546215124,0.20067069546215124,0.375,C1,True,True,C1,True,False
328826c50a0c613af1827a8e,1,test,0.55,11/20,1.0,0.20067069546215124,0.20067069546215124,0.5,C1,True,True,C1,True,False
1ffb50037bd1f8a1681e7ba8,1,test,0.55,11/20,1.0,0.20067069546215124,0.20067069546215124,0.5,C1,True,True,C1,True,False
7a9f531efe342a4854ed05bf,1,test,0.55,11/20,-1.0,-0.20067069546215124,-0.20067069546215124,-0.625,C2,True,True,C2,True,False
5ca74ef2f14d2b6a277490c5,1,test,0.55,11/20,-1.0,-0.20067069546215124,-0.20067069546215124,-0.5,C2,True,True,C2,True,False
3aafb51dddfb216aeceb8d70,1,test,0.55,11/20,-1.0,-0.20067069546215124,-0.20067069546215124,-0.375,C2,True,True,C2,True,False
a8ef616755be38c487fdc7b4,1,test,0.55,11/20,-1.0,-0.20067069546215124,-0.20067069546215124,0.0,C1,False,True,TIE,False,True
3e6e8c905e5ff67e83bb1845,2,test,0.55,11/20,0.0,0.0,0.0,-0.625,C2,,False,C2,False,False
4f2673153eb0b74d3d675173,2,test,0.55,11/20,0.0,0.0,0.0,-0.5,C2,,False,C2,False,False
618068cf7baa37d07d410218,2,test,0.55,11/20,0.0,0.0,0.0,-0.75,C2,,False,C2,False,False
a7cda57641aa5aea201a2338,2,test,0.55,11/20,0.0,0.0,0.0,-0.25,C2,,False,C2,False,False
06d6e6471f6485066f6815d1,2,test,0.55,11/20,0.0,0.0,0.0,-0.375,C2,,False,C2,False,False
889dd4372e9b413b29fd5daa,2,test,0.55,11/20,0.0,0.0,0.0,-0.25,C2,,False,C2,False,False
9e97100cc8831bfc2a58fa48,2,test,0.55,11/20,0.0,0.0,0.0,-0.25,C2,,False,C2,False,False
35bf1039eac2b673a3f3502d,2,test,0.55,11/20,0.0,0.0,0.0,0.0,C1,,False,TIE,False,True
21ac66fae891ece96faaa30b,3,test,0.55,11/20,0.0,0.0,0.0,-0.625,C2,,False,C2,False,False
a87a1f0d311e80257cf0e40a,3,test,0.55,11/20,-2.0,-0.4013413909243025,-0.4013413909243025,-0.5,C2,True,True,C2,True,False
7b4872b5a95d93703530ce0d,3,test,0.55,11/20,2.0,0.4013413909243025,0.4013413909243025,-0.25,C2,False,True,C2,False,False
8e33d1b73a36210cdf86c654,3,test,0.55,11/20,0.0,0.0,0.0,-0.5,C2,,False,C2,False,False
f2c5b7be5ab0cb342b445987,3,test,0.55,11/20,0.0,0.0,0.0,-0.125,C2,,False,C2,False,False
3583af576905c6b1628df300,3,test,0.55,11/20,-2.0,-0.4013413909243025,-0.4013413909243025,-0.125,C2,True,True,C2,True,False
af8c706710b320d3b9d0833e,3,test,0.55,11/20,2.0,0.4013413909243025,0.4013413909243025,0.0,C1,True,True,TIE,False,True
